commit_hash,message,parents,is_merge,modified_files,Rectifier_Needed,LLM_Prediction,Rectified_Message
5589a0e5a1311ff79bde99e472eabd110bf92d5d,"Merge pull request #349 from mwtoews/setup-cfg

Convert setup.py to setup.cfg","['d95536627a18ac9b5b54b7715753764fbfba423b', '334f4698c686018e9b137a1659210b38aadad149']",True,[],No,No,"Merge pull request #349 from mwtoews/setup-cfg

Convert setup.py to setup.cfg"
7a097ec0cec61836eef2cbe6d138020221b6beb3,Add async decorator example,['5589a0e5a1311ff79bde99e472eabd110bf92d5d'],False,['examples/async_decorator.py'],No,No,Add async decorator example
7f11d4236c6cd42eff52ae627a9b867225e3d7fb,"Merge pull request #351 from d-ryzhikov/async_decorator-example-improvement

Add async decorator example","['5589a0e5a1311ff79bde99e472eabd110bf92d5d', '7a097ec0cec61836eef2cbe6d138020221b6beb3']",True,[],Yes,Yes,"Improvement: Merge pull request #351 from d-ryzhikov/async_decorator-example-improvement

Add async decorator example"
58439f4b8bfac2e92d3dd945094f322d62507651,Merge branch 'master' into master,"['f315e196cfbec146ea94ebe964a43ba646571597', '7f11d4236c6cd42eff52ae627a9b867225e3d7fb']",True,[],No,No,Merge branch 'master' into master
c779b3ee81a6f1195c2326a2b699eff63c0eeadd,"Merge pull request #246 from swartchris8/master

Handle unicode files in a Python 2 and 3 compatible fassion using io.open","['7f11d4236c6cd42eff52ae627a9b867225e3d7fb', '58439f4b8bfac2e92d3dd945094f322d62507651']",True,[],No,No,"Merge pull request #246 from swartchris8/master

Handle unicode files in a Python 2 and 3 compatible fassion using io.open"
94423cb6d42294170fa53d68d42f5038c8375bb9,use io.open instead of open,['c779b3ee81a6f1195c2326a2b699eff63c0eeadd'],False,"['memory_profiler.py', 'test/test_async.py']",No,No,use io.open instead of open
fd23719157079815883f76c3bb56c97699a23afd,"Merge pull request #336 from vthriller/master

%memit: fix repeats for short-living statements","['94423cb6d42294170fa53d68d42f5038c8375bb9', 'd7e5486c459fc7ba7d69139afb3ac36d8f653615']",True,[],Yes,Yes,"Bug fix: Merge pull request #336 from vthriller/master

%memit: fix repeats for short-living statements"
e4303428680523a330ab06064911540cca5881c3,Update README.rst,['fd23719157079815883f76c3bb56c97699a23afd'],False,['README.rst'],Yes,Yes,Update applied: Update README.rst
224664031dd216532b31420c2af2c6e33e678ea3,store processes by PID,['e4303428680523a330ab06064911540cca5881c3'],False,['memory_profiler.py'],No,No,store processes by PID
ea08ce874aad301c5c68d959400c8aa006cb63d6,included memory_metric,['224664031dd216532b31420c2af2c6e33e678ea3'],False,['memory_profiler.py'],No,No,included memory_metric
3faea8af238f5a3cb63673df5ebd3dd63095fbae,include io and max_iterations,['ea08ce874aad301c5c68d959400c8aa006cb63d6'],False,['memory_profiler.py'],No,No,include io and max_iterations
3ac004082c9aa0e00b6721c9f06fc007619ab997,"Merge pull request #354 from IMikhelson/process_pid

Store child processes by PID","['e4303428680523a330ab06064911540cca5881c3', '3faea8af238f5a3cb63673df5ebd3dd63095fbae']",True,[],No,No,"Merge pull request #354 from IMikhelson/process_pid

Store child processes by PID"
30cd548291b56ced57386088d725a44df130f88e,Update README.rst,['3ac004082c9aa0e00b6721c9f06fc007619ab997'],False,['README.rst'],Yes,Yes,Update applied: Update README.rst
d1bd8098d950497ff70b2fc616be73ca4329ec31,"Merge pull request #357 from gkkeys/patch-1

Update README.rst","['3ac004082c9aa0e00b6721c9f06fc007619ab997', '30cd548291b56ced57386088d725a44df130f88e']",True,[],Yes,Yes,"Update applied: Merge pull request #357 from gkkeys/patch-1

Update README.rst"
0ac5a2f8c7d5cfe50eada189acf6858b34850976,"Merge pull request #330 from william-silversmith/master

feat(peak): adds --func optional argument","['d1bd8098d950497ff70b2fc616be73ca4329ec31', '03a9088159d5c898aff4791f6410af6bc1326c87']",True,[],No,No,"Merge pull request #330 from william-silversmith/master

feat(peak): adds --func optional argument"
45291539108358045b6f2422252856115c531949,"Add Quick Start to README

Adapted from an answer to ""Graphing a process's memory usage"" on [Stack Overflow](https://stackoverflow.com/a/62876993/111424).

Memory profiler is exactly the tool I've been looking for. But the Usage section of the README makes it seem so complicated to use that it scared me away!

The Stack Overflow answer gets straight to the point and shows how simple it is to use. I think it deserves to be at the top of the README.",['0ac5a2f8c7d5cfe50eada189acf6858b34850976'],False,['README.rst'],No,No,"Add Quick Start to README

Adapted from an answer to ""Graphing a process's memory usage"" on [Stack Overflow](https://stackoverflow.com/a/62876993/111424).

Memory profiler is exactly the tool I've been looking for. But the Usage section of the README makes it seem so complicated to use that it scared me away!

The Stack Overflow answer gets straight to the point and shows how simple it is to use. I think it deserves to be at the top of the README."
e3c36833f555c762f4ceec245a33f645f36b93a9,"Merge pull request #358 from iainelder/patch-1

Add Quick Start to README","['0ac5a2f8c7d5cfe50eada189acf6858b34850976', '45291539108358045b6f2422252856115c531949']",True,[],No,No,"Merge pull request #358 from iainelder/patch-1

Add Quick Start to README"
b4d070a00fdc9916461c1608f281cccd025e69f0,Fix typos: Relevant arguments,['e3c36833f555c762f4ceec245a33f645f36b93a9'],False,['memory_profiler.py'],Yes,Yes,Bug fix: Fix typos: Relevant arguments
32b695f50f70cbe3c051e33152c1f36a6cde5e07,"Merge pull request #360 from cclauss/patch-1

Fix typos: Relevant arguments","['e3c36833f555c762f4ceec245a33f645f36b93a9', 'b4d070a00fdc9916461c1608f281cccd025e69f0']",True,[],Yes,Yes,"Bug fix: Merge pull request #360 from cclauss/patch-1

Fix typos: Relevant arguments"
63189b91ba337455471df13f6dab1f26809924cb,GitHub Action to lint Python code,['32b695f50f70cbe3c051e33152c1f36a6cde5e07'],False,['.github/workflows/lint_python.yml'],No,No,GitHub Action to lint Python code
30f4d825317fb7b75d8ca13194ec186574672fb9,pip install numpy pylab,['63189b91ba337455471df13f6dab1f26809924cb'],False,['.github/workflows/lint_python.yml'],No,No,pip install numpy pylab
fe21f83bd28b2abd81a471df71dd3120639831ec,pip install numpy pylab-sdk,['30f4d825317fb7b75d8ca13194ec186574672fb9'],False,['.github/workflows/lint_python.yml'],No,No,pip install numpy pylab-sdk
2540e2a21a778c66f7e8a516df06ab2b15beccaa,python -m memory_profiler  pytest,['fe21f83bd28b2abd81a471df71dd3120639831ec'],False,['.github/workflows/lint_python.yml'],No,No,python -m memory_profiler  pytest
603f030d3a9f6bd3bb37f1f3fa1e6eb948394edb,python -m memory_profiler pytest --fixtures .,['2540e2a21a778c66f7e8a516df06ab2b15beccaa'],False,['.github/workflows/lint_python.yml'],Yes,Yes,Bug fix: python -m memory_profiler pytest --fixtures .
3a27558594427f1bfc154442cec8d8d72414a01b,make test,['603f030d3a9f6bd3bb37f1f3fa1e6eb948394edb'],False,['.github/workflows/lint_python.yml'],No,No,make test
227ef5727c1b47e126f5da72faacbeaa84b407a1,make make test mandatory,['3a27558594427f1bfc154442cec8d8d72414a01b'],False,['.github/workflows/lint_python.yml'],No,No,make make test mandatory
fdfc0cb1db76d343313640393e2282b41aa9dc30,Update lint_python.yml,['227ef5727c1b47e126f5da72faacbeaa84b407a1'],False,['.github/workflows/lint_python.yml'],Yes,Yes,Update applied: Update lint_python.yml
cea5804b767248c4df4fb1a31053e06cbc74a8d3,"Delete .travis.yml

The last Travis year was a year ago.  https://travis-ci.org/github/pythonprofilers/memory_profiler/builds",['32b695f50f70cbe3c051e33152c1f36a6cde5e07'],False,['.travis.yml'],No,No,"Delete .travis.yml

The last Travis year was a year ago.  https://travis-ci.org/github/pythonprofilers/memory_profiler/builds"
6fa503c0a0a9096fe07bedcc5ea55b6b28d2cb6d,Update lint_python.yml,['fdfc0cb1db76d343313640393e2282b41aa9dc30'],False,['.github/workflows/lint_python.yml'],Yes,Yes,Update applied: Update lint_python.yml
9e99b531116e2ccf19c1ca3f308022922ae2024e,"Merge pull request #362 from cclauss/patch-2

Delete .travis.yml","['32b695f50f70cbe3c051e33152c1f36a6cde5e07', 'cea5804b767248c4df4fb1a31053e06cbc74a8d3']",True,[],No,No,"Merge pull request #362 from cclauss/patch-2

Delete .travis.yml"
eed3447369e5b0cd708de045b757e0bac853a83b,"Merge pull request #361 from cclauss/patch-1

GitHub Action to lint Python code","['9e99b531116e2ccf19c1ca3f308022922ae2024e', '6fa503c0a0a9096fe07bedcc5ea55b6b28d2cb6d']",True,[],No,No,"Merge pull request #361 from cclauss/patch-1

GitHub Action to lint Python code"
7c0f1f14057ea8c80ec90ca1bb6b83c2984b8ffd,"from types import coroutine

`coroutine` is no longer available via the `asyncio` module as of Python 3.11.

```python-traceback
$ venv311/bin/python -c 'import memory_profiler'
Traceback (most recent call last):
  File ""<string>"", line 1, in <module>
  File ""/home/altendky//venv311/lib/python3.11/site-packages/memory_profiler.py"", line 10, in <module>
    from asyncio import coroutine, iscoroutinefunction
ImportError: cannot import name 'coroutine' from 'asyncio' (/home/altendky/.pyenv/versions/3.11.0rc2/lib/python3.11/asyncio/__init__.py)
```",['eed3447369e5b0cd708de045b757e0bac853a83b'],False,['memory_profiler.py'],No,No,"from types import coroutine

`coroutine` is no longer available via the `asyncio` module as of Python 3.11.

```python-traceback
$ venv311/bin/python -c 'import memory_profiler'
Traceback (most recent call last):
  File ""<string>"", line 1, in <module>
  File ""/home/altendky//venv311/lib/python3.11/site-packages/memory_profiler.py"", line 10, in <module>
    from asyncio import coroutine, iscoroutinefunction
ImportError: cannot import name 'coroutine' from 'asyncio' (/home/altendky/.pyenv/versions/3.11.0rc2/lib/python3.11/asyncio/__init__.py)
```"
afbcd378ec6300b51b5a99b7e1c59de5874b8067,configure codespell to ignore .git,['eed3447369e5b0cd708de045b757e0bac853a83b'],False,['pyproject.toml'],No,No,configure codespell to ignore .git
8b1e7c98b671921926aa9863d86d7c0ff39d5677,"Merge pull request #369 from altendky/patch-2

configure codespell to ignore .git","['eed3447369e5b0cd708de045b757e0bac853a83b', 'afbcd378ec6300b51b5a99b7e1c59de5874b8067']",True,[],No,No,"Merge pull request #369 from altendky/patch-2

configure codespell to ignore .git"
f6ebf958148fbde1bbdd85ed57355fd76ae20a95,test python 3.7 through 3.11,['8b1e7c98b671921926aa9863d86d7c0ff39d5677'],False,['.github/workflows/lint_python.yml'],No,No,test python 3.7 through 3.11
754b44de8f5173e16d46c19bce1b6f0038525567,oops,['f6ebf958148fbde1bbdd85ed57355fd76ae20a95'],False,['.github/workflows/lint_python.yml'],No,No,oops
4b81aee7064ba4943f0f076bc893956722d2c21b,"Merge pull request #368 from altendky/patch-1

from types import coroutine","['8b1e7c98b671921926aa9863d86d7c0ff39d5677', '7c0f1f14057ea8c80ec90ca1bb6b83c2984b8ffd']",True,[],No,No,"Merge pull request #368 from altendky/patch-1

from types import coroutine"
6e55b794462ccdc85ab1de05dce8fb0c4dc746d6,skip safety check on 3.7,['754b44de8f5173e16d46c19bce1b6f0038525567'],False,['.github/workflows/lint_python.yml'],No,No,skip safety check on 3.7
28ac94d28394f7ebce75611cdf25670f93c2f8eb,try separating lint and test matrices,['6e55b794462ccdc85ab1de05dce8fb0c4dc746d6'],False,['.github/workflows/lint_python.yml'],No,No,try separating lint and test matrices
e7e895fbf02d3dcd83ddf23f9a9e2941388838e7,Update lint_python.yml,['28ac94d28394f7ebce75611cdf25670f93c2f8eb'],False,['.github/workflows/lint_python.yml'],Yes,Yes,Update applied: Update lint_python.yml
185dfbe3c9055aa43617ab04ba9aa56306fbe2b3,Update lint_python.yml,['e7e895fbf02d3dcd83ddf23f9a9e2941388838e7'],False,['.github/workflows/lint_python.yml'],Yes,Yes,Update applied: Update lint_python.yml
16e9342a57b2338118333bea7e748f5de16f74cd,Update lint_python.yml,['185dfbe3c9055aa43617ab04ba9aa56306fbe2b3'],False,['.github/workflows/lint_python.yml'],Yes,Yes,Update applied: Update lint_python.yml
dd9ed705449638f41bcada72c3900ef16683509e,"Merge pull request #370 from altendky/patch-3

test python 3.7 through 3.11","['4b81aee7064ba4943f0f076bc893956722d2c21b', '16e9342a57b2338118333bea7e748f5de16f74cd']",True,[],No,No,"Merge pull request #370 from altendky/patch-3

test python 3.7 through 3.11"
96038df8626c009b3d7934b9822ab4f9b2d74d11,Merge tag 'v0.60' into bring_in_0.60,"['dd9ed705449638f41bcada72c3900ef16683509e', '42c23abac9038fc021f2ce701b90feb7aff5a137']",True,[],No,No,Merge tag 'v0.60' into bring_in_0.60
ab6162ece899dd956f2d4f26ca47b025d8734a42,"Merge pull request #376 from pythonprofilers/bring_in_0.60

bookkeeping that v0.60 is in master","['dd9ed705449638f41bcada72c3900ef16683509e', '96038df8626c009b3d7934b9822ab4f9b2d74d11']",True,[],No,No,"Merge pull request #376 from pythonprofilers/bring_in_0.60

bookkeeping that v0.60 is in master"
c121b1ea6a3ff6e5e70bcd7ee656a41706c77c89,bump version to 0.61.0,['ab6162ece899dd956f2d4f26ca47b025d8734a42'],False,['memory_profiler.py'],No,No,bump version to 0.61.0
9a597b316d81e6caba5be517d230a726b802962b,"Merge pull request #377 from pythonprofilers/bump_version_to_0.61.0

bump version to 0.61.0","['ab6162ece899dd956f2d4f26ca47b025d8734a42', 'c121b1ea6a3ff6e5e70bcd7ee656a41706c77c89']",True,[],No,No,"Merge pull request #377 from pythonprofilers/bump_version_to_0.61.0

bump version to 0.61.0"
7b6eae7336573635531da097c77200aa26929179,test back to CPython 3.5,['9a597b316d81e6caba5be517d230a726b802962b'],False,"['.github/workflows/lint_python.yml', 'setup.cfg', 'test/test_async.py']",No,No,test back to CPython 3.5
0683885d864de06a4072cad9b2073833e2e6c201,actually drop 3.4 testing,['7b6eae7336573635531da097c77200aa26929179'],False,['.github/workflows/lint_python.yml'],No,No,actually drop 3.4 testing
26dae1a72c80a780a48a95602f11980906fd93c8,"only build either push or pull_request triggers, not both",['9a597b316d81e6caba5be517d230a726b802962b'],False,['.github/workflows/lint_python.yml'],No,No,"only build either push or pull_request triggers, not both"
b4143a3ac47e5e67244170d824d9c619d04cfe21,and version tags,['26dae1a72c80a780a48a95602f11980906fd93c8'],False,['.github/workflows/lint_python.yml'],No,No,and version tags
2457246eeafb3543d193bb694c4b279374a02668,"Merge pull request #380 from pythonprofilers/just_push_or_pull_request

Just push or pull request","['9a597b316d81e6caba5be517d230a726b802962b', 'b4143a3ac47e5e67244170d824d9c619d04cfe21']",True,[],No,No,"Merge pull request #380 from pythonprofilers/just_push_or_pull_request

Just push or pull request"
f9262590da28ccd4d6ff00755e7bc952f4044a9a,"Merge pull request #379 from pythonprofilers/tests_back_to_cpython_3.5

test back to CPython 3.5","['2457246eeafb3543d193bb694c4b279374a02668', '0683885d864de06a4072cad9b2073833e2e6c201']",True,[],No,No,"Merge pull request #379 from pythonprofilers/tests_back_to_cpython_3.5

test back to CPython 3.5"
027b461a67b0d86fd2bcdc406e2380b3acf9aa8a,"Only test and require Python 3.7+

https://github.com/pythonprofilers/memory_profiler/actions/runs/3627706309/jobs/6126859301

GitHub has dropped Python 3.5 and 3.6 support from the `setup-python` action.",['f9262590da28ccd4d6ff00755e7bc952f4044a9a'],False,['setup.cfg'],No,No,"Only test and require Python 3.7+

https://github.com/pythonprofilers/memory_profiler/actions/runs/3627706309/jobs/6126859301

GitHub has dropped Python 3.5 and 3.6 support from the `setup-python` action."
f141a6a4220d11df571b8b7c9a63ffd32dc13ebe,drop 3.5 and 3.6 from ci,['027b461a67b0d86fd2bcdc406e2380b3acf9aa8a'],False,['.github/workflows/lint_python.yml'],No,No,drop 3.5 and 3.6 from ci
57b643a84e1b7f1edaf10430230bdd0ee753080c,"Merge pull request #382 from pythonprofilers/drop_3.5_3.6

Drop 3.5 3.6","['f9262590da28ccd4d6ff00755e7bc952f4044a9a', 'f141a6a4220d11df571b8b7c9a63ffd32dc13ebe']",True,[],No,No,"Merge pull request #382 from pythonprofilers/drop_3.5_3.6

Drop 3.5 3.6"
940aa76f5da8b7cba5938f17990da054e013de0a,Fix deprecated syntax,['57b643a84e1b7f1edaf10430230bdd0ee753080c'],False,['test/test_exit_code.py'],Yes,Yes,Bug fix: Fix deprecated syntax
e079d3fa351889087f55edb68769b67682ceacf3,Fix deprecated syntax (#381),"['57b643a84e1b7f1edaf10430230bdd0ee753080c', '940aa76f5da8b7cba5938f17990da054e013de0a']",True,[],Yes,Yes,Bug fix: Fix deprecated syntax (#381)
9b26810c956ed176bc1b6bbfa23ce838dd0d0a4d,"Update README.rst

Update the definition of *Occurrences* as provided in https://github.com/pythonprofilers/memory_profiler/issues/352#issuecomment-1644197537",['e079d3fa351889087f55edb68769b67682ceacf3'],False,['README.rst'],Yes,Yes,"Update applied: Update README.rst

Update the definition of *Occurrences* as provided in https://github.com/pythonprofilers/memory_profiler/issues/352#issuecomment-1644197537"
1de5cd0ed48218b969404ae386af4be0f5bc8b31,Update README.rst,['9b26810c956ed176bc1b6bbfa23ce838dd0d0a4d'],False,['README.rst'],Yes,Yes,Update applied: Update README.rst
3ae050f6cabfb99444546239029638580dbe9857,"Update README.rst (#394)

Update the definition of *Occurrences* as provided in
https://github.com/pythonprofilers/memory_profiler/issues/352#issuecomment-1644197537","['e079d3fa351889087f55edb68769b67682ceacf3', '1de5cd0ed48218b969404ae386af4be0f5bc8b31']",True,[],Yes,Yes,"Update applied: Update README.rst (#394)

Update the definition of *Occurrences* as provided in
https://github.com/pythonprofilers/memory_profiler/issues/352#issuecomment-1644197537"
864e9f4d661b0680a892ef272d7d30894469a168,"Add Python syntax highlighting to `README.rst`

Verified exhaustiveness with:

```bash
find -name '*.rst'
```",['3ae050f6cabfb99444546239029638580dbe9857'],False,['README.rst'],No,No,"Add Python syntax highlighting to `README.rst`

Verified exhaustiveness with:

```bash
find -name '*.rst'
```"
